NAME,total_housing_units,built_2020_plus,built_2010_2019,built_2000_2009,total_units_in_structure,units_10_19,units_20_49,units_50_plus,median_home_value,owner_occupied,renter_occupied,total_pop,median_hh_income,bachelors,masters,professional_degree,doctorate,GEOID
Block Group 1; Census Tract 9724.01; Sanpete County; Utah,303,39,21,57,303,39,0,16,378900.0,128,165,790,77321.0,117,57,0,8,490399724011
Block Group 2; Census Tract 9724.01; Sanpete County; Utah,376,4,13,86,376,57,0,2,273500.0,127,249,862,60455.0,53,39,0,21,490399724012
Block Group 1; Census Tract 9724.02; Sanpete County; Utah,744,12,202,275,744,15,0,28,444200.0,547,154,2550,94459.0,336,173,20,81,490399724021
Block Group 2; Census Tract 9724.02; Sanpete County; Utah,507,0,64,118,507,15,0,0,422400.0,194,247,1991,56719.0,166,65,0,0,490399724022
Block Group 1; Census Tract 9725; Sanpete County; Utah,571,11,37,23,571,7,0,0,280000.0,342,148,1309,46190.0,156,56,0,7,490399725001
Block Group 2; Census Tract 9725; Sanpete County; Utah,637,0,32,121,637,0,0,15,269000.0,520,82,2073,70641.0,262,116,12,4,490399725002
Block Group 3; Census Tract 9725; Sanpete County; Utah,526,0,22,141,526,0,0,32,337700.0,342,51,1113,69375.0,70,92,36,12,490399725003
Block Group 1; Census Tract 9751; Sevier County; Utah,511,0,46,65,511,0,0,93,223700.0,262,40,966,68269.0,90,10,2,13,490419751001
Block Group 2; Census Tract 9751; Sevier County; Utah,495,0,26,48,495,0,0,30,261600.0,416,79,1393,74125.0,161,33,5,0,490419751002
Block Group 3; Census Tract 9751; Sevier County; Utah,531,0,26,57,531,0,0,42,261100.0,300,153,1179,51797.0,116,6,11,0,490419751003
Block Group 4; Census Tract 9751; Sevier County; Utah,383,0,15,41,383,0,0,28,277700.0,301,21,912,97917.0,111,46,0,0,490419751004
Block Group 1; Census Tract 9752; Sevier County; Utah,633,2,133,57,633,0,0,75,313200.0,330,47,1201,59844.0,90,13,10,0,490419752001
Block Group 2; Census Tract 9752; Sevier County; Utah,612,9,27,109,612,0,0,20,306400.0,537,33,1612,81923.0,232,102,5,49,490419752002
Block Group 1; Census Tract 9753; Sevier County; Utah,311,0,17,33,311,0,0,0,360800.0,252,28,963,94667.0,158,57,40,11,490419753001
Block Group 2; Census Tract 9753; Sevier County; Utah,537,0,23,7,537,33,0,0,324500.0,296,190,1246,75000.0,37,81,13,0,490419753002
Block Group 3; Census Tract 9753; Sevier County; Utah,322,0,77,30,322,0,0,11,263400.0,192,101,925,68811.0,133,8,0,0,490419753003
Block Group 4; Census Tract 9753; Sevier County; Utah,628,0,80,148,628,0,0,46,309700.0,474,130,1864,83333.0,208,103,0,0,490419753004
Block Group 1; Census Tract 9754; Sevier County; Utah,446,0,0,10,446,0,0,11,188600.0,234,163,953,57633.0,103,0,0,12,490419754001
Block Group 2; Census Tract 9754; Sevier County; Utah,595,40,72,100,595,33,0,13,278600.0,304,154,1598,78138.0,110,74,3,0,490419754002
Block Group 3; Census Tract 9754; Sevier County; Utah,412,0,100,78,412,0,10,58,290500.0,300,110,1591,64063.0,92,13,5,0,490419754003
Block Group 1; Census Tract 9755; Sevier County; Utah,399,0,0,8,399,0,0,31,233200.0,324,33,871,70469.0,54,14,0,0,490419755001
Block Group 2; Census Tract 9755; Sevier County; Utah,386,7,9,30,386,0,1,37,251800.0,223,73,1011,78846.0,90,50,1,0,490419755002
Block Group 3; Census Tract 9755; Sevier County; Utah,819,15,112,77,819,0,0,121,218700.0,674,53,1980,60448.0,149,73,11,0,490419755003
Block Group 4; Census Tract 9755; Sevier County; Utah,685,19,40,141,685,19,0,116,319000.0,487,79,1589,63710.0,252,103,7,12,490419755004
Block Group 1; Census Tract 9641.01; Summit County; Utah,668,0,40,138,668,0,0,87,435600.0,258,196,1403,78214.0,139,27,6,0,490439641011
Block Group 2; Census Tract 9641.01; Summit County; Utah,303,0,21,43,303,0,0,17,450000.0,256,47,922,97917.0,158,43,0,0,490439641012
Block Group 1; Census Tract 9641.03; Summit County; Utah,1156,86,237,515,1156,0,0,0,1536900.0,599,22,1624,140668.0,361,198,94,155,490439641031
Block Group 2; Census Tract 9641.03; Summit County; Utah,19,0,0,0,19,0,0,9,102500.0,19,0,34,,10,0,0,0,490439641032
Block Group 1; Census Tract 9641.04; Summit County; Utah,210,0,0,67,210,0,0,0,598100.0,126,29,456,124821.0,93,0,0,5,490439641041
Block Group 2; Census Tract 9641.04; Summit County; Utah,160,0,19,11,160,0,0,0,629500.0,157,3,619,81316.0,81,11,12,6,490439641042
Block Group 3; Census Tract 9641.04; Summit County; Utah,362,0,36,74,362,0,0,48,493200.0,240,112,1302,85000.0,66,45,0,18,490439641043
Block Group 1; Census Tract 9642.01; Summit County; Utah,581,0,121,41,581,0,0,10,655700.0,239,56,945,93264.0,157,74,2,28,490439642011
Block Group 2; Census Tract 9642.01; Summit County; Utah,375,14,55,105,375,2,0,18,541700.0,283,56,1154,113250.0,172,46,1,0,490439642012
Block Group 3; Census Tract 9642.01; Summit County; Utah,760,6,185,244,760,2,0,12,623600.0,596,96,2696,120952.0,417,215,14,19,490439642013
Block Group 1; Census Tract 9642.02; Summit County; Utah,541,14,51,144,541,0,0,62,485400.0,297,42,1213,87083.0,191,33,13,18,490439642021
Block Group 2; Census Tract 9642.02; Summit County; Utah,660,0,23,235,660,10,0,0,608800.0,493,53,2052,100952.0,278,58,46,0,490439642022
Block Group 1; Census Tract 9642.03; Summit County; Utah,1730,15,13,148,1730,0,0,108,463000.0,89,25,218,95200.0,57,0,0,0,490439642031
Block Group 1; Census Tract 9643.03; Summit County; Utah,516,0,30,102,516,0,0,0,1107800.0,404,68,1453,183472.0,329,197,66,52,490439643031
Block Group 2; Census Tract 9643.03; Summit County; Utah,463,0,64,110,463,0,0,0,1335200.0,347,20,1280,250001.0,336,179,43,38,490439643032
Block Group 1; Census Tract 9643.04; Summit County; Utah,582,0,44,78,582,10,0,0,936400.0,487,73,1780,175714.0,520,269,81,93,490439643041
Block Group 2; Census Tract 9643.04; Summit County; Utah,751,0,53,115,751,0,0,0,1088800.0,557,135,1730,141925.0,568,223,36,52,490439643042
Block Group 3; Census Tract 9643.04; Summit County; Utah,523,0,38,55,523,23,0,0,1121400.0,304,109,1379,250001.0,419,147,43,16,490439643043
Block Group 4; Census Tract 9643.04; Summit County; Utah,442,0,110,40,442,0,0,0,902000.0,261,76,936,162366.0,372,85,0,35,490439643044
Block Group 1; Census Tract 9643.05; Summit County; Utah,533,27,144,129,533,117,5,0,425500.0,230,127,886,96932.0,214,44,14,12,490439643051
Block Group 2; Census Tract 9643.05; Summit County; Utah,740,0,50,482,740,20,36,0,925200.0,404,39,1010,107102.0,370,126,27,18,490439643052
Block Group 3; Census Tract 9643.05; Summit County; Utah,1379,17,354,825,1379,116,756,0,1718800.0,109,18,309,250001.0,73,67,39,0,490439643053
Block Group 1; Census Tract 9643.06; Summit County; Utah,1089,0,155,290,1089,0,0,0,1207400.0,556,42,1611,167778.0,511,151,193,0,490439643061
Block Group 2; Census Tract 9643.06; Summit County; Utah,629,9,97,302,629,96,0,0,1144500.0,377,111,1305,158056.0,380,174,51,0,490439643062
Block Group 1; Census Tract 9643.07; Summit County; Utah,469,0,0,42,469,0,0,0,1500000.0,354,40,974,141875.0,296,166,39,34,490439643071
Block Group 2; Census Tract 9643.07; Summit County; Utah,722,0,53,247,722,0,0,0,1111300.0,636,61,2696,188958.0,628,351,18,65,490439643072
Block Group 3; Census Tract 9643.07; Summit County; Utah,865,0,320,246,865,173,61,0,918500.0,452,183,1611,194125.0,521,286,86,0,490439643073
Block Group 1; Census Tract 9643.08; Summit County; Utah,393,0,59,168,393,0,0,0,2000001.0,210,15,823,186750.0,215,120,5,11,490439643081
Block Group 2; Census Tract 9643.08; Summit County; Utah,373,0,14,15,373,0,0,0,1939300.0,219,135,582,,186,171,28,7,490439643082
Block Group 3; Census Tract 9643.08; Summit County; Utah,1123,0,119,105,1123,0,0,0,2000001.0,476,195,1780,232212.0,393,285,62,43,490439643083
Block Group 1; Census Tract 9644.01; Summit County; Utah,948,12,59,141,948,22,65,0,1856800.0,331,160,1008,89776.0,477,76,28,25,490439644011
Block Group 2; Census Tract 9644.01; Summit County; Utah,1717,13,147,390,1717,132,395,0,1116600.0,259,153,838,131964.0,176,217,37,0,490439644012
Block Group 1; Census Tract 9644.02; Summit County; Utah,1637,0,124,668,1637,206,374,0,1220600.0,148,0,246,,79,66,36,0,490439644021
Block Group 2; Census Tract 9644.02; Summit County; Utah,1070,0,149,319,1070,136,198,19,2000001.0,280,127,1228,130536.0,258,11,42,36,490439644022
Block Group 3; Census Tract 9644.02; Summit County; Utah,494,0,117,129,494,32,22,0,1352900.0,212,0,569,,223,36,26,0,490439644023
Block Group 4; Census Tract 9644.02; Summit County; Utah,1223,0,39,27,1223,303,111,0,953600.0,370,218,2037,187862.0,671,197,52,20,490439644024
Block Group 1; Census Tract 1306; Tooele County; Utah,329,0,0,8,329,20,0,0,,5,198,441,104145.0,112,8,0,13,490451306001
Block Group 2; Census Tract 1306; Tooele County; Utah,650,0,33,26,650,61,10,168,175000.0,146,334,1437,51346.0,37,23,0,6,490451306002
Block Group 1; Census Tract 1307.01; Tooele County; Utah,386,127,39,86,386,0,0,9,635900.0,268,23,909,175341.0,111,18,0,47,490451307011
Block Group 2; Census Tract 1307.01; Tooele County; Utah,252,0,19,95,252,0,0,0,407400.0,243,9,833,122568.0,89,29,10,11,490451307012
Block Group 3; Census Tract 1307.01; Tooele County; Utah,817,101,235,76,817,0,12,7,566200.0,665,152,2938,133175.0,341,111,21,49,490451307013
Block Group 1; Census Tract 1307.04; Tooele County; Utah,749,68,378,267,749,0,0,0,513900.0,742,7,3192,143709.0,416,249,0,10,490451307041
Block Group 2; Census Tract 1307.04; Tooele County; Utah,1009,0,187,536,1009,0,0,0,449000.0,921,85,3532,153154.0,424,48,86,0,490451307042
Block Group 1; Census Tract 1307.05; Tooele County; Utah,569,0,18,505,569,0,0,0,472100.0,477,92,1570,106929.0,317,160,0,0,490451307051
Block Group 2; Census Tract 1307.05; Tooele County; Utah,402,29,238,45,402,0,0,0,663900.0,402,0,1877,144735.0,285,273,0,38,490451307052
Block Group 3; Census Tract 1307.05; Tooele County; Utah,769,23,54,20,769,0,0,0,397000.0,678,91,2974,137656.0,205,76,0,368,490451307053
Block Group 1; Census Tract 1307.06; Tooele County; Utah,524,13,162,173,524,0,0,0,370100.0,458,66,2044,96023.0,109,32,0,0,490451307061
Block Group 2; Census Tract 1307.06; Tooele County; Utah,1132,196,393,140,1132,0,0,0,416400.0,1104,0,3575,118914.0,340,168,52,0,490451307062
Block Group 3; Census Tract 1307.06; Tooele County; Utah,254,0,152,30,254,0,0,0,586200.0,247,0,870,117589.0,30,61,0,7,490451307063
Block Group 1; Census Tract 1307.07; Tooele County; Utah,450,8,88,58,450,0,0,42,367000.0,334,42,1095,90909.0,72,54,0,12,490451307071
Block Group 2; Census Tract 1307.07; Tooele County; Utah,965,26,341,157,965,0,0,19,452700.0,934,16,3415,138833.0,317,86,18,0,490451307072
Block Group 1; Census Tract 1307.08; Tooele County; Utah,676,0,318,291,676,0,0,0,488700.0,676,0,2593,119643.0,300,141,0,0,490451307081
Block Group 2; Census Tract 1307.08; Tooele County; Utah,304,43,32,143,304,0,0,0,400000.0,226,59,1236,87244.0,149,30,0,0,490451307082
Block Group 3; Census Tract 1307.08; Tooele County; Utah,1054,0,375,398,1054,0,0,50,355300.0,834,186,3125,68690.0,330,77,0,0,490451307083
Block Group 1; Census Tract 1308; Tooele County; Utah,370,20,0,64,370,136,0,0,390700.0,214,80,1330,,190,0,11,0,490451308001
Block Group 2; Census Tract 1308; Tooele County; Utah,907,0,163,90,907,0,0,54,322900.0,694,173,2953,72120.0,202,53,0,0,490451308002
Block Group 3; Census Tract 1308; Tooele County; Utah,265,31,68,58,265,0,0,12,560900.0,233,32,812,145917.0,145,87,0,0,490451308003
Block Group 4; Census Tract 1308; Tooele County; Utah,572,61,32,23,572,0,0,39,397700.0,443,90,2196,97450.0,102,54,0,0,490451308004
Block Group 1; Census Tract 1309; Tooele County; Utah,728,67,127,42,728,0,0,31,336700.0,551,151,2109,65565.0,284,7,10,0,490451309001
Block Group 2; Census Tract 1309; Tooele County; Utah,360,4,65,101,360,0,0,115,,126,211,913,85382.0,28,0,39,0,490451309002
Block Group 3; Census Tract 1309; Tooele County; Utah,1051,33,350,452,1051,63,43,50,327000.0,683,334,3090,86032.0,218,60,0,29,490451309003
Block Group 1; Census Tract 1310.01; Tooele County; Utah,415,23,0,182,415,0,0,0,395700.0,398,17,1510,109063.0,193,54,0,9,490451310011
Block Group 2; Census Tract 1310.01; Tooele County; Utah,589,23,96,200,589,0,38,166,323500.0,460,129,1760,88428.0,151,61,0,0,490451310012
Block Group 1; Census Tract 1310.03; Tooele County; Utah,1242,48,0,44,1242,0,0,25,177900.0,772,437,2750,63738.0,170,29,0,15,490451310031
Block Group 2; Census Tract 1310.03; Tooele County; Utah,409,0,0,0,409,0,0,0,297100.0,252,157,1391,119848.0,69,0,0,0,490451310032
Block Group 1; Census Tract 1310.04; Tooele County; Utah,761,49,10,195,761,0,0,1,400000.0,754,7,2596,94362.0,221,96,21,0,490451310041
Block Group 1; Census Tract 1310.05; Tooele County; Utah,647,22,22,193,647,20,13,0,299700.0,463,184,2285,74438.0,94,45,6,0,490451310051
Block Group 1; Census Tract 1311.01; Tooele County; Utah,941,0,168,295,941,144,0,10,346400.0,749,157,3108,108214.0,199,131,0,0,490451311011
Block Group 2; Census Tract 1311.01; Tooele County; Utah,575,0,0,251,575,0,0,84,334300.0,542,0,2030,105435.0,196,95,0,0,490451311012
Block Group 1; Census Tract 1311.02; Tooele County; Utah,1045,0,19,15,1045,82,31,16,271800.0,795,205,2640,60723.0,218,69,0,0,490451311021
Block Group 2; Census Tract 1311.02; Tooele County; Utah,613,11,44,38,613,0,0,41,334900.0,469,94,1893,106970.0,113,39,0,0,490451311022
Block Group 1; Census Tract 1312; Tooele County; Utah,558,14,28,111,558,0,0,0,345000.0,538,20,1627,124722.0,80,96,0,5,490451312001
Block Group 2; Census Tract 1312; Tooele County; Utah,452,0,7,0,452,0,0,0,249600.0,272,142,1184,47917.0,53,22,0,12,490451312002
Block Group 3; Census Tract 1312; Tooele County; Utah,347,0,11,13,347,0,0,0,283300.0,280,22,815,83359.0,62,15,7,0,490451312003
Block Group 1; Census Tract 9800; Tooele County; Utah,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,490459800001
Block Group 1; Census Tract 9402.01; Uintah County; Utah,242,15,0,10,242,0,0,39,271400.0,98,24,351,29250.0,8,0,0,0,490479402011
Block Group 2; Census Tract 9402.01; Uintah County; Utah,416,0,45,28,416,0,0,144,165700.0,195,72,741,45380.0,6,18,0,0,490479402012
Block Group 3; Census Tract 9402.01; Uintah County; Utah,407,0,62,6,407,0,0,101,116200.0,268,86,904,37206.0,14,0,0,0,490479402013
Block Group 4; Census Tract 9402.01; Uintah County; Utah,548,0,33,119,548,0,0,50,272800.0,354,66,1296,68750.0,136,15,18,5,490479402014
Block Group 5; Census Tract 9402.01; Uintah County; Utah,626,6,108,154,626,0,4,116,261300.0,491,84,1982,81641.0,100,68,0,14,490479402015
Block Group 1; Census Tract 9682.01; Uintah County; Utah,359,9,108,58,359,0,0,95,327900.0,194,115,1031,66411.0,122,0,0,0,490479682011
Block Group 2; Census Tract 9682.01; Uintah County; Utah,636,0,137,112,636,0,0,102,275000.0,554,25,2044,81228.0,119,34,5,3,490479682012
Block Group 3; Census Tract 9682.01; Uintah County; Utah,681,0,83,310,681,0,0,27,251700.0,608,37,1819,,136,39,0,0,490479682013
Block Group 1; Census Tract 9682.02; Uintah County; Utah,581,0,88,141,581,0,0,3,261900.0,560,21,1936,108625.0,268,44,12,0,490479682021
Block Group 2; Census Tract 9682.02; Uintah County; Utah,639,23,87,254,639,0,0,119,281100.0,487,114,2038,55625.0,53,68,0,0,490479682022
Block Group 1; Census Tract 9683.01; Uintah County; Utah,756,11,193,255,756,0,0,0,338800.0,588,61,2577,95396.0,193,61,0,13,490479683011
Block Group 2; Census Tract 9683.01; Uintah County; Utah,437,0,28,42,437,13,0,0,261700.0,268,169,1527,,68,65,0,7,490479683012
Block Group 3; Census Tract 9683.01; Uintah County; Utah,1056,0,179,350,1056,58,0,232,300900.0,491,357,2117,61434.0,100,12,0,0,490479683013
Block Group 1; Census Tract 9683.02; Uintah County; Utah,676,18,159,263,676,0,0,0,381900.0,561,11,1854,115278.0,245,74,29,0,490479683021
Block Group 2; Census Tract 9683.02; Uintah County; Utah,642,0,63,144,642,0,0,15,232100.0,438,174,1707,84722.0,109,40,9,11,490479683022
Block Group 3; Census Tract 9683.02; Uintah County; Utah,427,0,9,129,427,0,0,52,365000.0,381,7,1321,70556.0,160,32,0,25,490479683023
Block Group 1; Census Tract 9684.01; Uintah County; Utah,877,0,40,174,877,20,0,247,154300.0,450,279,1988,50393.0,163,8,0,0,490479684011
Block Group 2; Census Tract 9684.01; Uintah County; Utah,515,0,0,31,515,0,0,94,204100.0,206,253,1373,60378.0,57,0,0,0,490479684012
Block Group 3; Census Tract 9684.01; Uintah County; Utah,402,0,0,0,402,0,0,0,145600.0,101,106,466,54583.0,19,9,0,0,490479684013
Block Group 1; Census Tract 9684.03; Uintah County; Utah,706,0,166,242,706,11,0,0,356300.0,465,203,1837,96797.0,99,69,4,0,490479684031
Block Group 2; Census Tract 9684.03; Uintah County; Utah,732,0,96,55,732,37,0,0,244200.0,268,352,1981,56875.0,109,62,0,16,490479684032
Block Group 1; Census Tract 9684.04; Uintah County; Utah,601,0,231,160,601,243,67,0,218400.0,43,495,1085,53182.0,22,31,0,11,490479684041
Block Group 2; Census Tract 9684.04; Uintah County; Utah,813,0,187,319,813,0,39,76,281600.0,533,227,2483,71524.0,334,64,12,0,490479684042
Block Group 1; Census Tract 1.02; Utah County; Utah,303,0,38,13,303,0,0,0,423900.0,210,93,1029,97644.0,129,11,12,0,490490001021
Block Group 2; Census Tract 1.02; Utah County; Utah,293,0,11,83,293,0,0,23,552300.0,184,73,755,156875.0,86,25,0,0,490490001022
Block Group 3; Census Tract 1.02; Utah County; Utah,466,20,22,101,466,0,0,72,437200.0,295,171,1432,78750.0,166,74,0,0,490490001023
Block Group 4; Census Tract 1.02; Utah County; Utah,528,14,12,57,528,0,0,0,425000.0,261,223,1348,81207.0,169,24,32,0,490490001024
Block Group 1; Census Tract 1.03; Utah County; Utah,371,0,20,0,371,0,0,0,470600.0,230,116,937,75833.0,77,0,0,0,490490001031
Block Group 2; Census Tract 1.03; Utah County; Utah,498,116,93,59,498,14,0,0,578200.0,238,260,1658,105417.0,272,75,12,0,490490001032
Block Group 3; Census Tract 1.03; Utah County; Utah,392,12,65,25,392,0,0,0,423100.0,228,164,1018,51842.0,104,48,9,0,490490001033
Block Group 4; Census Tract 1.03; Utah County; Utah,413,0,24,21,413,0,0,0,459800.0,307,106,1742,130125.0,142,43,59,19,490490001034
Block Group 1; Census Tract 1.04; Utah County; Utah,284,0,0,5,284,0,0,0,427300.0,229,55,960,113571.0,110,47,12,8,490490001041
Block Group 2; Census Tract 1.04; Utah County; Utah,341,16,20,198,341,0,0,6,630500.0,319,5,1547,162857.0,313,67,12,17,490490001042
Block Group 3; Census Tract 1.04; Utah County; Utah,251,0,33,67,251,0,0,0,548700.0,164,87,940,117625.0,160,27,0,0,490490001043
Block Group 1; Census Tract 1.05; Utah County; Utah,741,0,67,220,741,0,86,0,427000.0,491,250,2389,74297.0,247,61,25,27,490490001051
Block Group 2; Census Tract 1.05; Utah County; Utah,274,0,13,87,274,0,0,0,450000.0,194,53,667,81250.0,140,24,8,12,490490001052
Block Group 3; Census Tract 1.05; Utah County; Utah,261,0,0,33,261,0,0,5,559900.0,261,0,931,128594.0,214,109,0,0,490490001053
Block Group 1; Census Tract 2.03; Utah County; Utah,526,0,38,8,526,118,0,0,433300.0,206,320,1077,47352.0,140,66,0,0,490490002031
Block Group 2; Census Tract 2.03; Utah County; Utah,611,0,54,39,611,0,0,0,470200.0,457,154,2434,120197.0,339,187,9,0,490490002032
Block Group 3; Census Tract 2.03; Utah County; Utah,512,17,118,244,512,8,0,0,367700.0,343,161,1302,61094.0,179,83,10,17,490490002033
Block Group 1; Census Tract 2.05; Utah County; Utah,580,0,32,23,580,0,0,0,480400.0,536,44,2241,169063.0,413,200,24,0,490490002051
Block Group 2; Census Tract 2.05; Utah County; Utah,282,0,8,200,282,0,8,0,603200.0,252,30,1219,161500.0,258,82,19,6,490490002052
Block Group 3; Census Tract 2.05; Utah County; Utah,217,0,39,89,217,0,0,0,754600.0,187,30,922,140625.0,162,47,12,15,490490002053
Block Group 1; Census Tract 2.06; Utah County; Utah,459,5,57,146,459,0,0,0,628900.0,445,0,1755,128155.0,310,100,40,7,490490002061
Block Group 2; Census Tract 2.06; Utah County; Utah,479,18,3,15,479,0,0,0,483500.0,362,78,1589,143354.0,212,155,32,16,490490002062
Block Group 1; Census Tract 2.07; Utah County; Utah,394,0,159,220,394,0,0,7,757000.0,322,72,1736,174688.0,359,41,20,0,490490002071
Block Group 2; Census Tract 2.07; Utah County; Utah,556,85,208,48,556,29,111,22,405900.0,289,242,1398,77535.0,234,48,0,0,490490002072
Block Group 1; Census Tract 2.08; Utah County; Utah,518,0,0,95,518,0,0,0,436000.0,465,34,2044,90208.0,416,53,0,14,490490002081
Block Group 2; Census Tract 2.08; Utah County; Utah,392,12,12,9,392,0,0,0,411000.0,295,97,1257,91250.0,160,42,14,9,490490002082
Block Group 3; Census Tract 2.08; Utah County; Utah,355,0,11,42,355,0,0,0,397700.0,171,184,1117,86192.0,191,28,22,0,490490002083
Block Group 1; Census Tract 4; Utah County; Utah,582,0,45,0,582,0,0,143,308000.0,442,140,1580,61886.0,140,22,0,0,490490004001
Block Group 2; Census Tract 4; Utah County; Utah,1175,339,793,14,1175,118,221,0,493300.0,304,739,2506,81893.0,471,180,0,0,490490004002
Block Group 3; Census Tract 4; Utah County; Utah,812,30,52,47,812,0,0,0,431700.0,475,276,2787,86641.0,416,52,16,27,490490004003
